종목코드,종목명,YMD,Y,M,Q,YM,YQ,재무제표구분코드,재무제표구분코드명,기업매출금액,기업영업이익,포괄손익계산금액,기업당기순이익,기업총자산금액,기업총부채금액,기업총자본금액,기업자본금액,재무제표부채비율
004490,세방전지,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,1165728777090,110152511689,125210310473,95066299668,1252080070783,269693690706,982386380077,7000000000,27.4529142683
004490,세방전지,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,1139007566213,105678424154,112765778931,78426012423,1510688832503,455999231166,1054689601337,7000000000,43.2353965174
004490,세방전지,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,1129805364875,106461029281,109446292398,75929035099,1302078781195,249697235422,1052381545773,7000000000,23.7268732453
064960,SNT모티브,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,1210524500386,123133839567,132695909201,97385182987,1172763189575,403883172789,768880016786,73115680000,52.5287644329
064960,SNT모티브,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,874269406085,88266113161,101415852455,77854752033,912895157044,298283668869,614611488175,73115680000,48.5320685682
064960,SNT모티브,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,1153810828300,71647791196,60297026750,34344245534,1248155630296,459377723496,788777906800,73115680000,58.23917221
064960,SNT모티브,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,812228735639,67109658210,56450213742,32570193412,945873236098,311571313185,634301922913,73115680000,49.1203482017
064960,SNT모티브,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,1137470938437,96737246325,72035339727,59056156732,1226311096332,397537549438,828773546894,73115680000,47.9669688937
064960,SNT모티브,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,852121935166,73016558467,58593549369,47656061080,953781276474,287842419858,665938856616,73115680000,43.2235507807
064960,SNT모티브,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,1058426413776,56281776684,76487237810,57225144596,1196519724467,371711021268,824808703199,73115680000,45.0663311173
064960,SNT모티브,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,822007268874,52856245534,69288261637,53098945808,950075631402,286093423181,663982208221,73115680000,43.0875134362
064960,SNT모티브,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,976273915234,89214778793,102349323369,3698578329,1038905998088,302937030444,735968967644,73115680000,41.1616581354
064960,SNT모티브,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,889996132164,87828047689,84838746822,61690347234,1020642968314,288193321231,732449647083,73115680000,39.3465028454
001780,알루코,2000-12-31,2000,12,4,2000-12,2000-4,110,요약연결재무제표,110228000000,-21894000000,-38159000000,-38159000000,137614000000,150005000000,-12391000000,5113000000,0.0
001780,알루코,2001-12-31,2001,12,4,2001-12,2001-4,110,요약연결재무제표,104724000000,-7099000000,-24095000000,-24095000000,132989000000,169475000000,-36486000000,5113000000,0.0
001780,알루코,2002-12-31,2002,12,4,2002-12,2002-4,110,요약연결재무제표,115519000000,5510000000,96500000000,96500000000,120053000000,37146000000,82907000000,22945000000,44.8
001780,알루코,2003-12-31,2003,12,4,2003-12,2003-4,110,요약연결재무제표,110384000000,-491000000,-337000000,-337000000,128236000000,48550000000,79686000000,22945000000,60.93
001780,알루코,2004-12-31,2004,12,4,2004-12,2004-4,110,요약연결재무제표,140252000000,5038000000,4849000000,4849000000,134689000000,47506000000,87183000000,22945000000,54.49
001780,알루코,2005-12-31,2005,12,4,2005-12,2005-4,110,요약연결재무제표,144156000000,-1210000000,-3543000000,-3543000000,147538000000,65072000000,82466000000,22945000000,78.91
001780,알루코,2006-12-31,2006,12,4,2006-12,2006-4,110,요약연결재무제표,202692000000,6753000000,4541000000,4541000000,169600000000,82635000000,86965000000,22945000000,95.02
001780,알루코,2007-12-31,2007,12,4,2007-12,2007-4,110,요약연결재무제표,204442000000,4559000000,2015000000,2015000000,198194000000,109215000000,88979000000,22945000000,122.74
001780,알루코,2008-12-31,2008,12,4,2008-12,2008-4,110,요약연결재무제표,201948000000,4189000000,921000000,4180000000,231734000000,118771000000,112963000000,22944000000,105.14
001780,알루코,2009-12-31,2009,12,4,2009-12,2009-4,110,요약연결재무제표,160295000000,4502000000,1351000000,3115000000,248199000000,135418000000,112781000000,22945000000,120.07
032640,LG유플러스,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,10795218000000,632331000000,465941000000,351232000000,11950998000000,7502595000000,4448403000000,0,168.6581678863
032640,LG유플러스,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,10780359000000,646332000000,481586000000,367328000000,11939224000000,7461667000000,4477557000000,0,166.645941079
032640,LG유플러스,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,11451046000000,746483000000,642578000000,492739000000,11989117000000,7162789000000,4826328000000,0,148.4107379358
032640,LG유플러스,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,11434770000000,755777000000,652790000000,501042000000,11989124000000,7130853000000,4858271000000,0,146.7775881584
032640,LG유플러스,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,12279382000000,826295000000,666820000000,547118000000,11935453000000,6702467000000,5232986000000,0,128.0811185048
032640,LG유플러스,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,12261930000000,843674000000,686929000000,570391000000,11948222000000,6661133000000,5287089000000,2573969000000,125.9886678662
032640,LG유플러스,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,12125051000000,730945000000,648267000000,481609000000,13939948000000,7086579000000,6853369000000,0,103.4028519404
032640,LG유플러스,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,12096778000000,734708000000,645254000000,476752000000,13955097000000,7059366000000,6895731000000,2573969000000,102.3729898977
032640,LG유플러스,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,12381969000000,686244000000,573940000000,438831000000,17941050000000,10591434000000,7349616000000,2573969000000,144.1086718
032640,LG유플러스,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,12337746000000,691767000000,580108000000,445644000000,16834279000000,9701597000000,7132682000000,2573969000000,136.0161156771
003620,쌍용자동차,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,3390065197470,-35811794095,-61910228801,-61942173876,2039197713285,1322142535753,717055177532,0,184.385048345
003620,쌍용자동차,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,3385555598276,-33192923421,-58659179889,-58659179889,2047590483164,1321781281181,725809201983,0,182.1113975367
003620,쌍용자동차,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,3628536546385,27994069559,58133238826,58102501224,2163423179719,1350729253505,812693926214,0,166.2039311402
003620,쌍용자동차,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,3626340467068,30514683694,56769807819,56769807819,2170784176015,1350614215755,820169960260,0,164.6749187604
003620,쌍용자동차,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,3494637644343,-65275806226,-65784023689,-65821198497,2248018873532,1472863949092,775154924440,689746980000,190.0089779028
003620,쌍용자동차,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,3489882082764,-64246391747,-70944800917,-70944800917,2249975636090,1472319178290,777656457800,689746980000,189.3277119379
003620,쌍용자동차,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,3704793546043,-64175997221,-61797519663,-61838227415,0,1512353646253,0,689746980000,100.0
003620,쌍용자동차,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,3705902889354,-61924190704,-62442540455,-62442540455,2206063153554,1510786741191,0,689746980000,100.0
003620,쌍용자동차,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,3623882266268,-281905360065,-341325006430,-341364140265,0,1616083585232,0,749200010000,100.0
003620,쌍용자동차,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,3626261374465,-275199089245,-341052097314,-341052097314,2016845004723,1611305411941,0,749200010000,100.0
000230,일동홀딩스,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,476385096749,23726626843,22272049673,21330673634,705637923227,355657063972,349980859255,0,101.6218614724
000230,일동홀딩스,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,458569227977,24715542944,22534347425,21531187341,688879189095,343845624164,345033564931,0,99.6557028395
000230,일동홀딩스,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,40771268801,-3510380093,-4551656987,266191062172,204087848033,97249993894,106837854139,0,91.0257835837
000230,일동홀딩스,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,19976834167,-1453192595,-2095595681,267889440873,138303875653,34386333659,103917541994,0,33.0900182964
000230,일동홀딩스,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,41070663187,1291180186,-174760067,23144714,274838717939,100203672069,174635045870,10490296000,57.3789021383
000230,일동홀딩스,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,14468687231,2833808806,805958208,643491463,206381725871,34494674283,171887051588,10490296000,20.0682215236
000230,일동홀딩스,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,47050030688,-674507194,-2943884355,-3831882574,265468274381,100522263307,164946011074,10490296000,60.9425245585
000230,일동홀딩스,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,17115063444,4278644370,3821735318,3294439848,208991056943,35749471177,173241585766,10490296000,20.6356176082
000230,일동홀딩스,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,292221432211,-23796280588,-47273318389,-39954887980,805625164013,484530688271,321094475742,11002587000,150.8997273003
000230,일동홀딩스,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,19288113271,4792117113,-12086288779,-13883340513,233662171515,77298680971,156363490544,11002587000,49.4352490483
020760,일진디스플,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,312206867807,-13120940908,-25622541226,-23572893161,221348378548,90686718971,130661659577,0,69.4057608518
020760,일진디스플,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,168807905389,-29834579556,-64683691201,-66684182399,153937276171,90104449842,63832826329,0,141.1569172538
020760,일진디스플,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,251288112301,19729138314,17194998985,17564291851,167515258690,84851533328,82663725362,14157220000,102.6466360625
020760,일진디스플,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,206363161136,194988855,1645854926,1659060544,158315437240,77344685220,80970752020,14157220000,95.5217572895
020760,일진디스플,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_ConsolidatedMember,연결요약재무제표,95688254690,-30788621852,-30421054316,-30408090188,126231325784,75916087030,50315238754,14157220000,150.8809038971
020760,일진디스플,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,95688254690,-29529403454,-29267797804,-29254833676,126578230986,75102047525,51476183461,14157220000,145.8966894504
020760,일진디스플,2020-12-31,2020,12,4,2020-12,2020-4,ifrs_ConsolidatedMember,연결요약재무제표,66857776986,-30480103324,-33985289834,-37043643132,113893785695,85519735577,28374050118,14157220000,301.4012283102
020760,일진디스플,2020-12-31,2020,12,4,2020-12,2020-4,ifrs_SeparateMember,별도요약재무제표,67685415187,-28471903621,-31852701783,-34911055081,116726660570,85209667423,31516993147,14157220000,270.361030399
020760,일진디스플,2021-12-31,2021,12,4,2021-12,2021-4,ifrs_ConsolidatedMember,연결요약재무제표,101440583884,-35456269910,-41355217398,-43668263154,117460183728,106734301751,10725881977,17234143000,995.1097912496
020760,일진디스플,2021-12-31,2021,12,4,2021-12,2021-4,ifrs_SeparateMember,별도요약재무제표,93360735823,-33453246327,-39583303584,-41896349340,122549054329,106589701193,15959353136,17234143000,667.8823401217
003120,일성신약,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,61745116140,2589560874,131019304898,98853930929,367028330629,48685746330,318342584299,0,15.2935072878
003120,일성신약,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,67463384157,2454447628,4987443164,3017242040,338501959516,18401133728,320100825788,0,5.7485430357
003120,일성신약,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,67043035123,2590409708,4582205708,2628652927,347461710008,24635479974,322826230034,13300000000,7.6311890677
003120,일성신약,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_SeparateMember,별도요약재무제표,61652595245,2258355239,4586760974,2945528738,347264433389,22929384010,324335049379,13300000000,7.0696596171
003120,일성신약,2019-12-31,2019,12,4,2019-12,2019-4,ifrs_SeparateMember,별도요약재무제표,48411627883,-1257117372,9179143353,6718550361,369516178570,24026726022,345489452548,13300000000,6.9544021807
003120,일성신약,2020-12-31,2020,12,4,2020-12,2020-4,ifrs_SeparateMember,별도요약재무제표,40600732254,-1947784508,4416917385,3220256799,371224515736,23748422539,347476093197,13300000000,6.8345486219
003120,일성신약,2021-12-31,2021,12,4,2021-12,2021-4,ifrs_SeparateMember,별도요약재무제표,42089835817,-1797410519,-1523332911,-1367510424,371382501205,25472910327,345909590878,13300000000,7.3640370197
005610,SPC삼립,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_ConsolidatedMember,연결요약재무제표,1373768365388,56928873680,51607384694,37618698046,612875034573,359123830200,253751204373,0,141.5259608668
005610,SPC삼립,2015-12-31,2015,12,4,2015-12,2015-4,ifrs_SeparateMember,별도요약재무제표,985824837156,24744943806,22662493780,15993567006,383727048686,185130043296,198597005390,0,93.2189500705
005610,SPC삼립,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_ConsolidatedMember,연결요약재무제표,1870335371370,65502556582,61759714596,49531624754,674649803577,382313883660,292335919917,0,130.7789626976
005610,SPC삼립,2016-12-31,2016,12,4,2016-12,2016-4,ifrs_SeparateMember,별도요약재무제표,1053614470042,29084128383,28190413232,22117840405,420244593823,209760565840,210484027983,0,99.6562864413
005610,SPC삼립,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_ConsolidatedMember,연결요약재무제표,2065510858297,54666254088,50526897146,38198409561,734419791199,454395971824,280023819375,43145045000,162.2704714328
005610,SPC삼립,2017-12-31,2017,12,4,2017-12,2017-4,ifrs_SeparateMember,별도요약재무제표,1010118733307,28676739397,36870527575,30779622289,449076256710,257731467995,191344788715,43145045000,134.6947934803
005610,SPC삼립,2018-12-31,2018,12,4,2018-12,2018-4,ifrs_ConsolidatedMember,연결요약재무제표,2200883745006,59920179383,53077881360,42169211899,752266529519,438315150156,313951379363,43145045000,139.6124301302
